pair_key,contact_experiment,no_contact_experiment,pair_index,contact_frame,no_contact_frame,contact_progress,no_contact_progress,mean_progress,progress_difference,pose_position_difference_mm,pose_rotation_difference_deg,pose_length_difference_mm,full_matrix_relative_change,source_matrix_relative_change,dL_column_relative_change,channel_index,channel,common_input_scale,input_scale_relative_mismatch,gain_contact,gain_no_contact,scaled_authority_contact_m,scaled_authority_no_contact_m,gain_ratio_contact_to_no_contact,relative_gain_difference,direction_difference_deg,column_relative_change,command_contact,command_no_contact,contribution_contact_m,contribution_no_contact_m,contribution_ratio_contact_to_no_contact
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,12,12,12,0.02545402548523877,0.02545402548523877,0.02545402548523877,0.0,0.042801191324298916,0.004665753228524087,0.00033188219087862403,0.0005048529872985562,0.0006139479957970651,0.000382210074453186,0,vx,0.5,0.0,0.001483612345330132,0.001485177619944206,0.000741806172665066,0.000742588809972103,0.9989460690808599,-0.0010539309191401193,0.012152861883699179,0.001075040714624983,0.012203698281254257,0.012180973085663205,1.8105557428752927e-05,1.8090908615969713e-05,1.0008097333911843
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,12,12,12,0.02545402548523877,0.02545402548523877,0.02545402548523877,0.0,0.042801191324298916,0.004665753228524087,0.00033188219087862403,0.0005048529872985562,0.0006139479957970651,0.000382210074453186,1,vy,0.5,0.0,0.0003949901027807072,0.00039546158070017696,0.0001974950513903536,0.00019773079035008848,0.9988077781952042,-0.001192221804795828,0.015731725670668807,0.0012233935839256688,0.003693039433209004,0.0035683699160230812,1.4587140252964294e-06,1.4111532075134455e-06,1.0337035110927393
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,12,12,12,0.02545402548523877,0.02545402548523877,0.02545402548523877,0.0,0.042801191324298916,0.004665753228524087,0.00033188219087862403,0.0005048529872985562,0.0006139479957970651,0.000382210074453186,2,vz,1.0,,0.00021008853757917612,0.0002098599416338841,0.00021008853757917612,0.0002098599416338841,1.001089278608925,0.0010892786089248831,0.006439649124113367,0.001095067966784235,0.0,0.0,0.0,0.0,
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,12,12,12,0.02545402548523877,0.02545402548523877,0.02545402548523877,0.0,0.042801191324298916,0.004665753228524087,0.00033188219087862403,0.0005048529872985562,0.0006139479957970651,0.000382210074453186,3,wx,1.0,,1.3890084626675176e-11,1.3884665264557248e-11,1.3890084626675176e-11,1.3884665264557248e-11,,,,,0.0,0.0,0.0,0.0,
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,12,12,12,0.02545402548523877,0.02545402548523877,0.02545402548523877,0.0,0.042801191324298916,0.004665753228524087,0.00033188219087862403,0.0005048529872985562,0.0006139479957970651,0.000382210074453186,4,wy,0.5,0.0,0.00020513101938647772,0.00020534838060050248,0.00010256550969323886,0.00010267419030025124,0.9989415002281045,-0.0010584997718955723,0.024359926503200253,0.00114061046737662,-0.030436446731183717,-0.030769838741485252,6.2434593444699435e-06,6.318536556902599e-06,0.9881179428564613
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,12,12,12,0.02545402548523877,0.02545402548523877,0.02545402548523877,0.0,0.042801191324298916,0.004665753228524087,0.00033188219087862403,0.0005048529872985562,0.0006139479957970651,0.000382210074453186,5,wz,5.235987755982988,0.0,0.0001055262005362119,0.00010544930530591077,0.0005525338939430109,0.0005521312714586608,1.0007292151435048,0.0007292151435047111,0.007765462101477681,0.0007417123987281547,-0.21950037884148033,-0.22249345599027495,2.3163040995400534e-05,2.3461780369285726e-05,0.987266977646919
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,12,12,12,0.02545402548523877,0.02545402548523877,0.02545402548523877,0.0,0.042801191324298916,0.004665753228524087,0.00033188219087862403,0.0005048529872985562,0.0006139479957970651,0.000382210074453186,6,dL,0.5,0.0,0.010108773729266404,0.010109004566156316,0.005054386864633202,0.005054502283078158,0.9999771652205317,-2.283477946826924e-05,0.010050305889881199,0.00017688899916218587,-0.010002010561708227,-0.010002056732017671,0.00010110806160604123,0.00010111083717492114,0.9999725492443988
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,13,13,13,0.026666146697360095,0.026666146697360095,0.026666146697360095,0.0,0.03862233575351646,0.0047915042765790256,7.705110921171765e-05,0.00467592591985836,0.004999380752309816,0.004374062084151397,0,vx,0.5,0.0,0.0015827578486199523,0.0015908054801279093,0.0007913789243099761,0.0007954027400639546,0.9949411593004382,-0.005058840699561787,0.09161818046716733,0.005304324558210377,0.011492366851982048,0.011292133475681386,1.818963383419436e-05,1.7963587815449765e-05,1.0125835674402517
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,13,13,13,0.026666146697360095,0.026666146697360095,0.026666146697360095,0.0,0.03862233575351646,0.0047915042765790256,7.705110921171765e-05,0.00467592591985836,0.004999380752309816,0.004374062084151397,1,vy,0.5,0.0,0.00047044468013648184,0.00047278992037401527,0.00023522234006824092,0.00023639496018700764,0.9950395722572127,-0.004960427742787231,0.08888257748569475,0.0051961925958431115,0.007978333043340072,0.007930354985587057,3.753364336596444e-06,3.7493919021733797e-06,1.001059487652054
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,13,13,13,0.026666146697360095,0.026666146697360095,0.026666146697360095,0.0,0.03862233575351646,0.0047915042765790256,7.705110921171765e-05,0.00467592591985836,0.004999380752309816,0.004374062084151397,2,vz,1.0,,0.00024320747884576337,0.00024351744920418346,0.00024320747884576337,0.00024351744920418346,0.9987271123304179,-0.0012728876695821156,0.09816414278845013,0.0021335088424738295,0.0,0.0,0.0,0.0,
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,13,13,13,0.026666146697360095,0.026666146697360095,0.026666146697360095,0.0,0.03862233575351646,0.0047915042765790256,7.705110921171765e-05,0.00467592591985836,0.004999380752309816,0.004374062084151397,3,wx,1.0,,1.6639139100154276e-11,1.6665325801394803e-11,1.6639139100154276e-11,1.6665325801394803e-11,,,,,0.0,0.0,0.0,0.0,
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,13,13,13,0.026666146697360095,0.026666146697360095,0.026666146697360095,0.0,0.03862233575351646,0.0047915042765790256,7.705110921171765e-05,0.00467592591985836,0.004999380752309816,0.004374062084151397,4,wy,0.5,0.0,0.00022054992889700733,0.00022171184872952503,0.00011027496444850367,0.00011085592436476252,0.9947593245955241,-0.005240675404475891,0.07623917493038136,0.0054061040850679545,-0.01634136318237391,-0.015922329186099936,3.6040864879527386e-06,3.530169039930291e-06,1.0209387842866322
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,13,13,13,0.026666146697360095,0.026666146697360095,0.026666146697360095,0.0,0.03862233575351646,0.0047915042765790256,7.705110921171765e-05,0.00467592591985836,0.004999380752309816,0.004374062084151397,5,wz,5.235987755982988,0.0,0.00011310653504269226,0.0001132532896827681,0.0005922244326051975,0.0005929928381037682,0.9987041909291385,-0.001295809070861473,0.0791293540492071,0.001893144857849167,-0.09696207942087576,-0.09287549344047182,1.0967044833829595e-05,1.0518455163043784e-05,1.0426478664245216
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,13,13,13,0.026666146697360095,0.026666146697360095,0.026666146697360095,0.0,0.03862233575351646,0.0047915042765790256,7.705110921171765e-05,0.00467592591985836,0.004999380752309816,0.004374062084151397,6,dL,0.5,0.0,0.010126770484141054,0.010127678938825966,0.005063385242070527,0.005063839469412983,0.9999102998139653,-8.970018603467037e-05,0.04602352924853573,0.000808219180219248,-0.009999091086891636,-0.009998935268913814,0.00010125850048697212,0.00010126600613366258,0.9999258818731278
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,14,14,14,0.027474227505440894,0.027474227505440894,0.027474227505440894,0.0,0.033047580109487204,0.005325233652386847,0.00033616252363005694,0.0036123423564550384,0.003970959093884356,0.0032941833720723066,0,vx,0.5,0.0,0.0015588807708056239,0.0015556160957333584,0.0007794403854028119,0.0007778080478666792,1.0020986380130803,0.002098638013080211,0.08643536799114437,0.0025855127400150855,0.010716025379904407,0.011157084178993028,1.6705005904198012e-05,1.7356139730293557e-05,0.9624839488380559
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,14,14,14,0.027474227505440894,0.027474227505440894,0.027474227505440894,0.0,0.033047580109487204,0.005325233652386847,0.00033616252363005694,0.0036123423564550384,0.003970959093884356,0.0032941833720723066,1,vy,0.5,0.0,0.000505156620169288,0.0005041703241928322,0.000252578310084644,0.0002520851620964161,1.0019562753480877,0.0019562753480877005,0.08746261036145687,0.002482298479630846,0.007196589164962979,0.005636945482375246,3.6354046593196173e-06,2.8419806313064487e-06,1.2791799561450334
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,14,14,14,0.027474227505440894,0.027474227505440894,0.027474227505440894,0.0,0.033047580109487204,0.005325233652386847,0.00033616252363005694,0.0036123423564550384,0.003970959093884356,0.0032941833720723066,2,vz,1.0,,0.00025218542862886015,0.00025263909302456584,0.00025218542862886015,0.00025263909302456584,0.9982042985102801,-0.0017957014897198795,0.008690946768024071,0.0018020851967555913,7.526433957288955e-10,2.382094043233821e-10,1.8980569735657234e-13,6.018100785818136e-14,
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,14,14,14,0.027474227505440894,0.027474227505440894,0.027474227505440894,0.0,0.033047580109487204,0.005325233652386847,0.00033616252363005694,0.0036123423564550384,0.003970959093884356,0.0032941833720723066,3,wx,1.0,,1.7784191801259455e-11,1.781139481488726e-11,1.7784191801259455e-11,1.781139481488726e-11,,,,,2.4087077471808012e-18,3.3494415963735736e-20,4.2836920569042944e-29,5.965822668241597e-31,
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,14,14,14,0.027474227505440894,0.027474227505440894,0.027474227505440894,0.0,0.033047580109487204,0.005325233652386847,0.00033616252363005694,0.0036123423564550384,0.003970959093884356,0.0032941833720723066,4,wy,0.5,0.0,0.00021885598121576465,0.00021837252591047613,0.00010942799060788232,0.00010918626295523806,1.0022139016951552,0.0022139016951551855,0.0793915912436837,0.0026125891875918264,-0.012794802539016782,-0.009796297656652533,2.8002190641384746e-06,2.139242263854092e-06,1.3089770669982728
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,14,14,14,0.027474227505440894,0.027474227505440894,0.027474227505440894,0.0,0.033047580109487204,0.005325233652386847,0.00033616252363005694,0.0036123423564550384,0.003970959093884356,0.0032941833720723066,5,wz,5.235987755982988,0.0,0.00011103261252482694,0.00011123652212476717,0.0005813653996947971,0.0005824330678634117,0.998166882638496,-0.0018331173615039969,0.006714195489553403,0.0018368522992436923,-0.07050547251591212,-0.07308329614748899,7.828406810739106e-06,8.12953168886107e-06,0.9629591359445023
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,14,14,14,0.027474227505440894,0.027474227505440894,0.027474227505440894,0.0,0.033047580109487204,0.005325233652386847,0.00033616252363005694,0.0036123423564550384,0.003970959093884356,0.0032941833720723066,6,dL,0.5,0.0,0.010127162265371768,0.010126714532603316,0.005063581132685884,0.005063357266301658,1.0000442130334584,4.4213033458281974e-05,0.024654957737304462,0.00043258506151297953,-0.01000426272602398,-0.010000037120425779,0.00010131479197185535,0.00010126752123398836,1.0004667907073361
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,15,15,15,0.02868634871756212,0.02868634871756212,0.02868634871756212,0.0,0.14520825154053907,0.060539502143889506,0.030445573051898073,0.0020398407444434294,0.0026729650917510623,0.0012602914343094783,0,vx,0.5,0.0,0.0017894864478165734,0.001790495125216224,0.0008947432239082867,0.000895247562608112,0.9994366488992654,-0.0005633511007346141,0.0892772252954598,0.0016564799637554483,0.0069315291197332585,0.010150945232779459,1.2403877422408607e-05,1.8175217955628485e-05,0.6824610000656078
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,15,15,15,0.02868634871756212,0.02868634871756212,0.02868634871756212,0.0,0.14520825154053907,0.060539502143889506,0.030445573051898073,0.0020398407444434294,0.0026729650917510623,0.0012602914343094783,1,vy,0.5,0.0,0.0006184282608039952,0.0006209377152470589,0.0003092141304019976,0.0003104688576235294,0.9959586052168451,-0.0040413947831549595,0.11087990885371049,0.004479152794387153,0.0004388490305038369,0.012750961975647167,2.713966426900073e-07,7.917553196360477e-06,0.034277842656587676
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,15,15,15,0.02868634871756212,0.02868634871756212,0.02868634871756212,0.0,0.14520825154053907,0.060539502143889506,0.030445573051898073,0.0020398407444434294,0.0026729650917510623,0.0012602914343094783,2,vz,1.0,,0.0003011419621757847,0.00030280959470359536,0.0003011419621757847,0.00030280959470359536,0.9944928015592008,-0.005507198440799217,0.04870339597080662,0.005572056550098121,0.0,0.0,0.0,0.0,
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,15,15,15,0.02868634871756212,0.02868634871756212,0.02868634871756212,0.0,0.14520825154053907,0.060539502143889506,0.030445573051898073,0.0020398407444434294,0.0026729650917510623,0.0012602914343094783,3,wx,1.0,,2.1941031760130794e-11,2.211236612203978e-11,2.1941031760130794e-11,2.211236612203978e-11,,,,,0.0,0.0,0.0,0.0,
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,15,15,15,0.02868634871756212,0.02868634871756212,0.02868634871756212,0.0,0.14520825154053907,0.060539502143889506,0.030445573051898073,0.0020398407444434294,0.0026729650917510623,0.0012602914343094783,4,wy,0.5,0.0,0.00025285122462952484,0.00025310750871176767,0.00012642561231476242,0.00012655375435588384,0.9989874497064618,-0.0010125502935382248,0.12014902675541114,0.002327701997902234,0.01670218201177326,0.007872485088652735,4.22316717566209e-06,1.992585088159433e-06,2.11944132311211
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,15,15,15,0.02868634871756212,0.02868634871756212,0.02868634871756212,0.0,0.14520825154053907,0.060539502143889506,0.030445573051898073,0.0020398407444434294,0.0026729650917510623,0.0012602914343094783,5,wz,5.235987755982988,0.0,0.000128484488691935,0.0001289677728685608,0.0006727432096247063,0.0006752736796561793,0.9962526748669348,-0.0037473251330651515,0.06490270499508043,0.003914178799973506,0.20860398516823656,0.17534561078061,2.680237637344087e-05,2.2613932904652778e-05,1.1852151718344546
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,15,15,15,0.02868634871756212,0.02868634871756212,0.02868634871756212,0.0,0.14520825154053907,0.060539502143889506,0.030445573051898073,0.0020398407444434294,0.0026729650917510623,0.0012602914343094783,6,dL,0.5,0.0,0.010166302590319875,0.010166359804560746,0.0050831512951599375,0.005083179902280373,0.9999943721998856,-5.6278001143921855e-06,0.043452563693118056,0.000758409033567759,-0.009999795016916896,-0.010000149958473668,0.00010166094198315001,0.0001016651225774065,0.9999588787762165
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,16,16,16,0.029494429525643018,0.029494429525643018,0.029494429525643018,0.0,0.8385013293792846,0.20952476319317798,0.1659755119158765,0.024350689064593294,0.01543221031567465,0.029557232540952615,0,vx,0.5,0.0,0.0017286595899469771,0.0017625271718333625,0.0008643297949734886,0.0008812635859166812,0.9807846469389991,-0.01921535306100084,0.3764645488168975,0.020287241006030698,0.00571669478570628,-0.06272951491667796,9.88221926411104e-06,0.00011056247451657113,0.08938131411512402
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,16,16,16,0.029494429525643018,0.029494429525643018,0.029494429525643018,0.0,0.8385013293792846,0.20952476319317798,0.1659755119158765,0.024350689064593294,0.01543221031567465,0.029557232540952615,1,vy,0.5,0.0,0.0006429702879401799,0.00064609038837584,0.00032148514397008996,0.00032304519418792,0.9951707988668528,-0.004829201133147206,0.5205615916741777,0.010269787941984266,-0.010438364665970428,0.03681424407251166,6.711558334903606e-06,2.3785329250572028e-05,0.28217218539206035
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,16,16,16,0.029494429525643018,0.029494429525643018,0.029494429525643018,0.0,0.8385013293792846,0.20952476319317798,0.1659755119158765,0.024350689064593294,0.01543221031567465,0.029557232540952615,2,vz,1.0,,0.0003012048109122134,0.0003063778995072157,0.0003012048109122134,0.0003063778995072157,0.9831153336995822,-0.01688466630041785,2.9902531588763566,0.054426699391573775,9.223661366408424e-10,-1.284469331082287e-09,2.7782111777873377e-13,3.9353301563842943e-13,
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,16,16,16,0.029494429525643018,0.029494429525643018,0.029494429525643018,0.0,0.8385013293792846,0.20952476319317798,0.1659755119158765,0.024350689064593294,0.01543221031567465,0.029557232540952615,3,wx,1.0,,2.2519530430732067e-11,2.2862498944232996e-11,2.2519530430732067e-11,2.2862498944232996e-11,,,,,2.8400023270934757e-18,-9.956000848711354e-19,6.395551882833141e-29,2.2761905889244614e-29,
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,16,16,16,0.029494429525643018,0.029494429525643018,0.029494429525643018,0.0,0.8385013293792846,0.20952476319317798,0.1659755119158765,0.024350689064593294,0.01543221031567465,0.029557232540952615,4,wy,0.5,0.0,0.0002462966380265312,0.00025065878656743164,0.0001231483190132656,0.00012532939328371582,0.9825972645896978,-0.017402735410302274,0.40224395582662004,0.018742583303763827,-0.04731343409600045,0.0479837708073819,1.1653139751334762e-05,1.2027553765508098e-05,0.9688703104992923
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,16,16,16,0.029494429525643018,0.029494429525643018,0.029494429525643018,0.0,0.8385013293792846,0.20952476319317798,0.1659755119158765,0.024350689064593294,0.01543221031567465,0.029557232540952615,5,wz,5.235987755982988,0.0,0.00012304496642232012,0.00012596693833734452,0.000644261937622606,0.0006595613467929999,0.9768036601223153,-0.023196339877684703,0.6439445190569021,0.02571872673441354,-0.36900953613699977,0.1741896785882845,4.540476598349306e-05,2.1942140501732293e-05,2.069295198429179
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,16,16,16,0.029494429525643018,0.029494429525643018,0.029494429525643018,0.0,0.8385013293792846,0.20952476319317798,0.1659755119158765,0.024350689064593294,0.01543221031567465,0.029557232540952615,6,dL,0.5,0.0,0.010160081002274383,0.010170942987260146,0.005080040501137192,0.005085471493630073,0.9989320572340866,-0.0010679427659134153,0.7092085201222287,0.012417342486767315,-0.010003839952836343,-0.009998160810876296,0.000101639824254606,0.00010169072358488148,0.9994994692880419
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,17,17,17,0.030706550737764245,0.030706550737764245,0.030706550737764245,0.0,2.253019972503558,0.07808287115246393,0.019750336553978065,0.024803343696809022,0.01899611635969932,0.029115961083255527,0,vx,0.5,0.0,0.0019943238020589987,0.001984184268802826,0.0009971619010294994,0.000992092134401413,1.0051101772227489,0.0051101772227489,0.781006367704242,0.01459000706029498,0.0017803631086938524,0.06913666308882231,3.550620523975902e-06,0.00013717987929836223,0.025882954133917894
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,17,17,17,0.030706550737764245,0.030706550737764245,0.030706550737764245,0.0,2.253019972503558,0.07808287115246393,0.019750336553978065,0.024803343696809022,0.01899611635969932,0.029115961083255527,1,vy,0.5,0.0,0.000771122049932738,0.0007736940365524719,0.000385561024966369,0.00038684701827623594,0.9966757057722786,-0.003324294227721421,0.5007028352553641,0.009336229286931804,-0.012689991619060186,-0.1098252781233485,9.785532350918956e-06,8.497116274675137e-05,0.11516298041117576
