experiment,bend_deg,jacobian_contact,plant_contact,controller,solver,frame,stage,stage_1based,applied_stage,progress,lin_nl_error_m,tracking_linear_error_m,tracking_nonlinear_error_m,applied_linear_error_m,applied_nonlinear_error_m,applied_tracking_error_m,B_drift_relative,B_change_from_stage0_relative
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,4,4,5,True,0.017777777777778503,3.8670082748833536e-05,0.00011148651234187003,0.0001197070232509058,3.8670082748833536e-05,0.0,0.0001197070232509058,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,4,5,6,True,0.017777777777778503,5.4109527609284366e-05,0.0003939138159082966,0.0003944412839249138,5.4109527609284366e-05,0.0,0.0003944412839249138,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,4,6,7,True,0.017777777777778503,8.649470799338481e-05,0.00040331279531698167,0.0004076191853411926,8.649470799338481e-05,0.0,0.0004076191853411926,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,4,7,8,True,0.017777777777778503,0.00012445828619086328,1.1416716045470068e-05,0.00012576498119759282,0.00012445828619086328,0.0,0.00012576498119759282,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,4,8,9,True,0.017777777777778503,0.00016831034793869982,2.069557103099297e-05,0.0001714073976998256,0.00016831034793869982,0.0,0.0001714073976998256,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,4,9,10,True,0.017777777777778503,0.000218014877562931,3.3590045912915595e-05,0.00022326114669059035,0.000218014877562931,0.0,0.00022326114669059035,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,4,10,11,False,0.017777777777778503,0.0002717419114788372,6.330922471875763e-06,0.0002718782326405841,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,4,11,12,False,0.017777777777778503,0.00032757198624876736,0.00010752774537966266,0.0003355749159200431,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,4,12,13,False,0.017777777777778503,0.0003866070929598668,0.0002869465198652012,0.00046004571325121115,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,4,13,14,False,0.017777777777778503,0.0004507982029772269,0.0005054446251428085,0.0006444580663539717,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,4,14,15,False,0.017777777777778503,0.0005208641049448155,0.0007489433076573711,0.0008678865415103283,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,5,0,1,True,0.01858585858585937,1.3990415856405757e-06,0.00236786653619361,0.0023665151177430627,1.3990415856405757e-06,0.0,0.0023665151177430627,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,5,1,2,True,0.01858585858585937,3.205437961292369e-06,0.00186350470042765,0.0018624106407471703,3.205437961292369e-06,0.0,0.0018624106407471703,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,5,2,3,True,0.01858585858585937,7.868660184969958e-06,0.0013589681499942957,0.0013583976360641435,7.868660184969958e-06,0.0,0.0013583976360641435,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,5,3,4,True,0.01858585858585937,1.4383606145736818e-05,0.0008541219176297722,0.0008543866875265589,1.4383606145736818e-05,0.0,0.0008543866875265589,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,5,4,5,True,0.01858585858585937,2.2421489873332475e-05,0.00034916663213036583,0.0003508620756786448,2.2421489873332475e-05,0.0,0.0003508620756786448,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,5,5,6,True,0.01858585858585937,3.219848955120598e-05,0.00015675411521244884,0.00015656301750447386,3.219848955120598e-05,0.0,0.00015656301750447386,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,5,6,7,True,0.01858585858585937,5.684788135940963e-05,0.0001748190379317281,0.00017870479570655006,5.684788135940963e-05,0.0,0.00017870479570655006,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,5,7,8,True,0.01858585858585937,8.663546936766154e-05,0.00013980089598897373,0.0001584557027080822,8.663546936766154e-05,0.0,0.0001584557027080822,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,5,8,9,True,0.01858585858585937,0.00011899311000821124,0.00014533546321761115,0.00018357426362567464,0.00011899311000821124,0.0,0.00018357426362567464,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,5,9,10,True,0.01858585858585937,0.00015297386223255203,0.00022560260748027004,0.00027039670003805536,0.00015297386223255203,0.0,0.00027039670003805536,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,5,10,11,False,0.01858585858585937,0.00018894390377470192,0.0003702336581581468,0.0004149498581460698,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,5,11,12,False,0.01858585858585937,0.0002274228217946496,0.0005592387695772433,0.0006042822596700865,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,5,12,13,False,0.01858585858585937,0.00026864752906548533,0.0007784203869297642,0.0008255029296661627,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,5,13,14,False,0.01858585858585937,0.00031249836127899736,0.0010221514486869292,0.0010728659325131458,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,5,14,15,False,0.01858585858585937,0.0003583800146667015,0.001291766412059255,0.0013468978284150801,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,6,0,1,True,0.019797979797980564,1.0536258439538034e-06,0.0021027587570844096,0.002102188557244884,1.0536258439538034e-06,0.0,0.002102188557244884,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,6,1,2,True,0.019797979797980564,3.58204155569664e-06,0.00159832649657416,0.0015978617067275136,3.58204155569664e-06,0.0,0.0015978617067275136,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,6,2,3,True,0.019797979797980564,7.353360569141005e-06,0.0014980884226039935,0.0014979269256315795,7.353360569141005e-06,0.0,0.0014979269256315795,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,6,3,4,True,0.019797979797980564,1.141974125627799e-05,0.0009939456779473725,0.0009942230026338743,1.141974125627799e-05,0.0,0.0009942230026338743,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,6,4,5,True,0.019797979797980564,1.5300618712657445e-05,0.0004906870803823032,0.0004914521058257042,1.5300618712657445e-05,0.0,0.0004914521058257042,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,6,5,6,True,0.019797979797980564,2.164596708794028e-05,0.00011466507313561187,0.00011588197807884097,2.164596708794028e-05,0.0,0.00011588197807884097,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,6,6,7,True,0.019797979797980564,3.380836571235538e-05,0.00011223918761626625,0.00011631395174734796,3.380836571235538e-05,0.0,0.00011631395174734796,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,6,7,8,True,0.019797979797980564,4.5144635314011746e-05,5.5480026191561294e-05,7.110661196442798e-05,4.5144635314011746e-05,0.0,7.110661196442798e-05,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,6,8,9,True,0.019797979797980564,5.648693062753319e-05,5.733273433028925e-05,7.915271831689893e-05,5.648693062753319e-05,0.0,7.915271831689893e-05,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,6,9,10,True,0.019797979797980564,6.900564174013672e-05,0.00021268510996811003,0.00021972163964413823,6.900564174013672e-05,0.0,0.00021972163964413823,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,6,10,11,False,0.019797979797980564,8.354492868548687e-05,0.0004002014679868782,0.0004012551962335241,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,6,11,12,False,0.019797979797980564,0.00010034126581944963,0.0006191035166704231,0.0006150089813526717,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,6,12,13,False,0.019797979797980564,0.00011936111480822179,0.000868948578481525,0.0008600131855721737,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,6,13,14,False,0.019797979797980564,0.00014025967170812413,0.0011551613267311183,0.0011421396205188146,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,6,14,15,False,0.019797979797980564,0.00016252947740932408,0.0014846474652087322,0.0014689342317935937,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,7,0,1,True,0.02060605354337191,4.458401478979278e-06,0.002095161041659526,0.0020944125482453045,4.458401478979278e-06,0.0,0.0020944125482453045,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,7,1,2,True,0.02060605354337191,6.753263502275249e-06,0.0015896444594001064,0.0015888693219579828,6.753263502275249e-06,0.0,0.0015888693219579828,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,7,2,3,True,0.02060605354337191,6.891019196857691e-06,0.0010866905803280352,0.0010862783697543237,6.891019196857691e-06,0.0,0.0010862783697543237,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,7,3,4,True,0.02060605354337191,8.00445377858961e-06,0.0005860640760104669,0.000585826591115505,8.00445377858961e-06,0.0,0.000585826591115505,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,7,4,5,True,0.02060605354337191,9.922773546173909e-06,9.318788722441102e-05,9.066768664167709e-05,9.922773546173909e-06,0.0,9.066768664167709e-05,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,7,5,6,True,0.02060605354337191,1.6803153958991265e-05,2.3646726355868627e-05,1.8529183551673655e-05,1.6803153958991265e-05,0.0,1.8529183551673655e-05,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,7,6,7,True,0.02060605354337191,2.1005019621375464e-05,0.00010501865033728308,0.00010927832275106464,2.1005019621375464e-05,0.0,0.00010927832275106464,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,7,7,8,True,0.02060605354337191,2.254431357745373e-05,0.00022268258542272926,0.00022826706787651923,2.254431357745373e-05,0.0,0.00022826706787651923,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,7,8,9,True,0.02060605354337191,2.36257608270133e-05,0.0003673463652920206,0.00037264223377549393,2.36257608270133e-05,0.0,0.00037264223377549393,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,7,9,10,True,0.02060605354337191,2.7345678510343522e-05,0.000538825266549603,0.0005425552395602507,2.7345678510343522e-05,0.0,0.0005425552395602507,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,7,10,11,False,0.02060605354337191,3.5045863400671177e-05,0.0007383665601695239,0.0007396851288558393,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,7,11,12,False,0.02060605354337191,4.5377247047685304e-05,0.0009709339484969227,0.000969989271374355,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,7,12,13,False,0.02060605354337191,5.602572437132786e-05,0.0012399986584019896,0.0012369438679412019,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,7,13,14,False,0.02060605354337191,6.547057083236028e-05,0.0015437075524255654,0.0015393878488815691,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,7,14,15,False,0.02060605354337191,7.274589838991672e-05,0.0018809488156260057,0.001876018107146669,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,8,0,1,True,0.02141407059843531,1.6297942373948565e-06,0.002143926239144262,0.0021430297420900837,1.6297942373948565e-06,0.0,0.0021430297420900837,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,8,1,2,True,0.02141407059843531,4.1531064590759966e-06,0.0016377110972497643,0.0016369972455075592,4.1531064590759966e-06,0.0,0.0016369972455075592,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,8,2,3,True,0.02141407059843531,6.984711046432159e-06,0.0011398838443308138,0.0011396771190112203,6.984711046432159e-06,0.0,0.0011396771190112203,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,8,3,4,True,0.02141407059843531,1.0026624748246438e-05,0.000647648297243404,0.0006474502775579065,1.0026624748246438e-05,0.0,0.0006474502775579065,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,8,4,5,True,0.02141407059843531,1.4023806077237356e-05,0.0003352455892463676,0.00033344820873226945,1.4023806077237356e-05,0.0,0.00033344820873226945,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,8,5,6,True,0.02141407059843531,1.8572023021180798e-05,0.00019864612006632556,0.00019523863503436757,1.8572023021180798e-05,0.0,0.00019523863503436757,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,8,6,7,True,0.02141407059843531,1.9767205967525342e-05,6.727030145363308e-05,6.431723026520922e-05,1.9767205967525342e-05,0.0,6.431723026520922e-05,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,8,7,8,True,0.02141407059843531,1.7539032441999678e-05,6.91866110323948e-05,7.57728405196172e-05,1.7539032441999678e-05,0.0,7.57728405196172e-05,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,8,8,9,True,0.02141407059843531,1.148710591127733e-05,0.00021920772914515627,0.00022263944958751376,1.148710591127733e-05,0.0,0.00022263944958751376,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,8,9,10,True,0.02141407059843531,6.829796823335581e-06,0.00038815721474279183,0.0003882081293610167,6.829796823335581e-06,0.0,0.0003882081293610167,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,8,10,11,False,0.02141407059843531,1.4267701618887325e-05,0.0005791659510418091,0.0005754342917805153,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,8,11,12,False,0.02141407059843531,2.562887246669662e-05,0.0007963165619307864,0.0007888029269408513,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,8,12,13,False,0.02141407059843531,3.5843280666616754e-05,0.0010446834664104001,0.0010339431159329803,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,8,13,14,False,0.02141407059843531,4.3573679373347995e-05,0.0013290874220691247,0.0013158214279871082,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,8,14,15,False,0.02141407059843531,4.7229211036067397e-05,0.0016526292838277945,0.001638071149781355,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,9,0,1,True,0.022625974624213084,1.7211107580627713e-06,0.0018700439930307647,0.0018691504328313127,1.7211107580627713e-06,0.0,0.0018691504328313127,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,9,1,2,True,0.022625974624213084,2.8162443971672647e-06,0.0013632398347638017,0.0013623310995418236,2.8162443971672647e-06,0.0,0.0013623310995418236,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,9,2,3,True,0.022625974624213084,5.494568259573876e-06,0.0008702458713234342,0.0008694228595351404,5.494568259573876e-06,0.0,0.0008694228595351404,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,9,3,4,True,0.022625974624213084,9.37016020874178e-06,0.00038527518554060304,0.00038340842166474957,9.37016020874178e-06,0.0,0.00038340842166474957,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,9,4,5,True,0.022625974624213084,1.6160326304429817e-05,0.00014433158674604025,0.0001395039623246569,1.6160326304429817e-05,0.0,0.0001395039623246569,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,9,5,6,True,0.022625974624213084,2.2119330248282584e-05,1.839036049039353e-05,2.5013661122905406e-05,2.2119330248282584e-05,0.0,2.5013661122905406e-05,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,9,6,7,True,0.022625974624213084,2.4469280053564275e-05,0.00015133270235611056,0.00015972315086856546,2.4469280053564275e-05,0.0,0.00015972315086856546,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,9,7,8,True,0.022625974624213084,2.260466721326217e-05,0.00027754773088222963,0.000285313015940283,2.260466721326217e-05,0.0,0.000285313015940283,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,9,8,9,True,0.022625974624213084,1.5934009812677835e-05,0.0004051012940125495,0.00041060233008268675,1.5934009812677835e-05,0.0,0.00041060233008268675,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,9,9,10,True,0.022625974624213084,5.496132601897115e-06,0.0005436801279707905,0.0005458598162751142,5.496132601897115e-06,0.0,0.0005458598162751142,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,9,10,11,False,0.022625974624213084,7.430081568871371e-06,0.0007018360297144831,0.0007001303133227105,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,9,11,12,False,0.022625974624213084,2.0906373661302474e-05,0.0008874103404243268,0.0008817570251276082,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,9,12,13,False,0.022625974624213084,3.292845893972633e-05,0.0011075135544356028,0.0010983438663822187,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,9,13,14,False,0.022625974624213084,4.140816114948997e-05,0.0013682590778783582,0.0013565005390740927,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,9,14,15,False,0.022625974624213084,4.462211818469853e-05,0.001673918327176253,0.0016609659582496818,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,0,1,True,0.023433914222144848,1.643769217793015e-06,0.00212882406680707,0.002128275689933602,1.643769217793015e-06,0.0,0.002128275689933602,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,1,2,True,0.023433914222144848,4.271702392010294e-06,0.001624675014280804,0.001623601247487019,4.271702392010294e-06,0.0,0.001623601247487019,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,2,3,True,0.023433914222144848,9.030930974722421e-06,0.0011303686251925094,0.0011283165694915224,9.030930974722421e-06,0.0,0.0011283165694915224,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,3,4,True,0.023433914222144848,1.404139330243346e-05,0.0006409512190533454,0.0006371283392019717,1.404139330243346e-05,0.0,0.0006371283392019717,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,4,5,True,0.023433914222144848,2.116982879695875e-05,0.0003755371765299894,0.00036926011628061355,2.116982879695875e-05,0.0,0.00036926011628061355,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,5,6,True,0.023433914222144848,2.8213077158545485e-05,0.00020697658604568886,0.00019928267559825253,2.8213077158545485e-05,0.0,0.00019928267559825253,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,6,7,True,0.023433914222144848,3.2236768658157504e-05,7.738399581508884e-05,7.232738660115169e-05,3.2236768658157504e-05,0.0,7.232738660115169e-05,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,7,8,True,0.023433914222144848,3.1890353602379685e-05,3.381418889493268e-05,5.176726569817945e-05,3.1890353602379685e-05,0.0,5.176726569817945e-05,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,8,9,True,0.023433914222144848,2.6881409027389804e-05,0.00014031980754917534,0.0001507698879221172,2.6881409027389804e-05,0.0,0.0001507698879221172,0.0,0.0
