simulation_sample,time_s,reference_index,reference_time_s,reference_path_s_m,reference_is_terminal_hold,qp_status,qp_success,qp_iterations,qp_solve_time_s,qp_objective,qp_primal_residual,qp_dual_residual,beam_position_error_m,beam_position_error_mm,beam_tangent_error_rad,beam_tangent_error_deg,beam_feasible,desired_x,desired_y,desired_z,achieved_x,achieved_y,achieved_z,desired_tangent_x,desired_tangent_y,desired_tangent_z,achieved_tangent_x,achieved_tangent_y,achieved_tangent_z,magnet_x,magnet_y,magnet_z,magnet_qx,magnet_qy,magnet_qz,magnet_qw,q1_actual,q1_reference,q1_error,q2_actual,q2_reference,q2_error,q3_actual,q3_reference,q3_error,q4_actual,q4_reference,q4_error,q5_actual,q5_reference,q5_error,q6_actual,q6_reference,q6_error,insertion_actual,insertion_reference,insertion_error,qd1_command,qd1_reference,qd1_error,qd1_acceleration,qd2_command,qd2_reference,qd2_error,qd2_acceleration,qd3_command,qd3_reference,qd3_error,qd3_acceleration,qd4_command,qd4_reference,qd4_error,qd4_acceleration,qd5_command,qd5_reference,qd5_error,qd5_acceleration,qd6_command,qd6_reference,qd6_error,qd6_acceleration,insertion_rate_command,insertion_rate_reference,insertion_rate_error,insertion_rate_acceleration,beam_residual_x_m,beam_residual_instantaneous_x_m,predicted_next_beam_x_m,predicted_next_beam_error_x_m,beam_residual_y_m,beam_residual_instantaneous_y_m,predicted_next_beam_y_m,predicted_next_beam_error_y_m,beam_residual_z_m,beam_residual_instantaneous_z_m,predicted_next_beam_z_m,predicted_next_beam_error_z_m,beam_residual_norm_m,predicted_next_beam_error_m,flow_e_true_y_m,flow_e_true_z_m,flow_e_hat_y_m,flow_e_hat_z_m,flow_e_true_norm_m,flow_e_hat_norm_m,flow_estimate_error_m,flow_R_local_m,flow_alpha,flow_a_over_R,flow_phase_rad,flow_instantaneous_gain,flow_low_gain_held,flow_wall_contact,flow_quadrupole_residual
10,0.09999999999999898,10,0.1,0.012054906723190149,0,riccati_dare,1,1,0.10947554185986519,0.0006303808347389599,0.9991838365030682,6.478642239838549e-05,0.0006074617244692345,0.6074617244692345,0.08052823694100318,4.613928108348969,1,0.7860779201854317,-0.7099349910814003,-0.10000767439164018,0.786093573474054,-0.7094409342170865,-0.10036076437461174,-0.9999995947153475,-0.0006366195422548223,-0.000636619744676587,-0.99677036313406,0.06449950792592904,-0.04783990651022815,0.5838460383809986,-0.6843211993071378,-0.12080731943653256,0.9996970273513348,0.023983231083553852,-0.0048770422092666126,-0.0026215626992910574,-0.6692321560792563,-0.7195568762582893,0.050324720179033,-2.5064956619410794,-2.473911504206611,-0.032584157734468544,-1.7116600026865636,-1.7312786246258929,0.019618621939329284,-0.5050866081048411,-0.5072907225568863,0.0022041144520452693,1.5685963233189781,1.570754705172938,-0.00215838185395989,-2.287988341326822,-2.290166701648167,0.0021783603213449965,0.012058709126008326,0.012053371129046567,5.337996961759031e-06,-0.0399999999999996,-0.003279163137882769,-0.03672083686211683,-0.4000000000000003,0.0399999999999996,-0.002435403755060998,0.042435403755060594,0.4000000000000003,0.0399999999999996,0.0006896883841060295,0.039310311615893566,0.4000000000000003,0.0399999999999996,-8.181742894916912e-05,0.040081817428948764,0.4000000000000003,-0.0399999999999996,-0.0008278827388884066,-0.039172117261111195,-0.4000000000000003,0.0399999999999996,0.0004304774278265817,0.03956952257217302,0.4000000000000003,0.00106757978157256,0.00106757978157256,0.0,0.010683096091296621,nan,0.0003319678470933769,0.7860663717709262,-1.1548414505457849e-05,nan,-0.0005358893032169761,-0.709406886654617,0.0005281044267833046,nan,nan,-0.10033162208108849,-0.000323947689448309,nan,0.00061965293266845,-0.00036120495189853206,0.000501869970027531,-0.00033196784709337506,0.0005358893032169427,0.0006183384866652371,0.0006303808347389305,4.485669769432364e-05,0.003,4.5333653660259285,0.30000000000000004,0.6785840131753884,-1248.122650190314,0,0,0.006351968278247648
11,0.10999999999999888,11,0.11,0.012066438153134539,0,riccati_dare,1,1,0.2524872091598809,0.0005619527658203444,0.9991838365030682,7.039582327926242e-05,0.00059505213854344,0.59505213854344,0.07879491704473407,4.514616193746695,1,0.7860663887601608,-0.7099349984225339,-0.10000768173277617,0.786081018314734,-0.7094496936715224,-0.1003517054563241,-0.9999995947153475,-0.0006366195422508986,-0.0006366197446765846,-0.9969083103650105,0.06327125591602628,-0.04658936466607715,0.5838900777217774,-0.6849414264899506,-0.12019534872615177,0.9997105723215068,0.023543757570503775,-0.004509960969250679,-0.0020305960017434218,-0.6696721560792563,-0.7195912448685526,0.049919088789296295,-2.5060556619410796,-2.473937029434922,-0.03211863250615776,-1.7112200026865636,-1.7312713960744575,0.020051393387893857,-0.5046466081048411,-0.5072915799708437,0.0026449718660026544,1.5681563233189781,1.5707460282596557,-0.002589704940677562,-2.287548341326822,-2.2901621898320705,0.002613848505248484,0.012070453707393115,0.012064581273090078,5.872434303036758e-06,-0.04399999999999956,-0.0035935336460698264,-0.040406466353929735,-0.4000000000000003,0.04399999999999956,-0.0026688801763903244,0.046668880176389885,0.4000000000000003,0.04399999999999956,0.0007558061046952031,0.04324419389530436,0.4000000000000003,0.04399999999999956,-8.963802791508475e-05,0.04408963802791464,0.4000000000000003,-0.04399999999999956,-0.0009072402462772804,-0.04309275975372228,-0.4000000000000003,0.04399999999999956,0.00047175154762155494,0.04352824845237801,0.4000000000000003,0.0011744581384788616,0.0011744581384788616,0.0,0.010687835690630261,nan,0.0002973972809900249,0.786053718973101,-1.2669787059826909e-05,nan,-0.00047680789451609866,-0.7094668422931153,0.0004681561294186398,nan,nan,-0.10029611639997821,-0.0002884346672020338,nan,0.0005500229470306958,-0.0003531000768448141,0.0004940467990054943,-0.00029739728099003004,0.0004768078945161516,0.0006072576914913379,0.0005619527658203921,5.8309358545883766e-05,0.003,4.5333653660259285,0.30000000000000004,0.7539822368615426,-1227.4431049660716,0,0,0.0024083061884212623
12,0.11999999999999877,12,0.12,0.012079067814502202,0,riccati_dare,1,1,0.10869516665115952,0.000624051333353609,0.9991838365030682,7.661888810169587e-05,0.0005812821937792764,0.5812821937792764,0.07687721068849886,4.404739713189006,1,0.7860537591039117,-0.7099350064628233,-0.10000768977306797,0.7860673261282969,-0.7094594225044137,-0.10034164309788704,-0.9999995947153475,-0.0006366195422466013,-0.0006366197446765818,-0.9970574424714811,0.061911416480654985,-0.04520434626878436,0.583937169288927,-0.6856178703226551,-0.1195270237104705,0.9997245841014747,0.023063979784810115,-0.004109507566610509,-0.001385903019492607,-0.6701521560792564,-0.7196287233284496,0.04947656724919325,-2.5055756619410796,-2.4739648642742966,-0.031610797666782986,-1.7107400026865636,-1.7312635134717023,0.0205235107851387,-0.504166608104841,-0.5072925146881727,0.0031259065833316724,1.567676323318978,1.5707365663459194,-0.0030602430269413006,-2.287068341326822,-2.2901572697076467,0.0030889283808246404,0.012083267702642937,0.01207686050156896,6.407201073976854e-06,-0.04799999999999952,-0.0039008116510009143,-0.044099188348998605,-0.4000000000000003,0.04799999999999952,-0.002897087171162971,0.050897087171162494,0.4000000000000003,0.04799999999999952,0.0008204309969486574,0.04717956900305086,0.4000000000000003,0.04799999999999952,-9.726953406749618e-05,0.04809726953406702,0.4000000000000003,-0.04799999999999952,-0.0009848014247295209,-0.04701519857527,-0.4000000000000003,0.04799999999999952,0.0005120970089679023,0.04748790299103162,0.4000000000000003,0.0012813995249822715,0.0012813995249822715,0.0,0.010694138650341103,nan,0.0003193696383027499,0.7860399250512689,-1.3834052642880401e-05,nan,-0.0005361372033265252,-0.7094085021924431,0.0005265042703801459,nan,nan,-0.1003170803956416,-0.00030939062257363814,nan,0.0006108360541729337,-0.00034403316398212865,0.00048529533920602645,-0.00031936963830275566,0.0005361372033265414,0.0005948700565456682,0.0006240513333536258,5.6508270599851075e-05,0.003,4.5333653660259285,0.30000000000000004,0.8293804605476969,-1203.0516847133492,0,0,0.007750368019053408
13,0.12999999999999867,13,0.13,0.012092795707293142,0,riccati_dare,1,1,0.10843687504529953,0.0005550717531227201,0.9991838365030682,8.213934197421944e-05,0.0005661686400341471,0.5661686400341471,0.07477849658395776,4.284492252594223,1,0.7860400312166844,-0.709935015202268,-0.10000769851251556,0.7860525034449128,-0.709470072385885,-0.10033052904077303,-0.9999995947153475,-0.0006366195422419303,-0.0006366197446765789,-0.997216457044348,0.06042726208635781,-0.04367932916912477,0.5839870643984503,-0.6863504851651573,-0.11880215713779951,0.9997379601009244,0.02258379644784133,-0.0036756543543073833,-0.0006876309420782042,-0.6706721560792563,-0.719669230470874,0.04899707439161771,-2.5050556619410798,-2.4739949484210464,-0.031060713520033367,-1.7102200026865635,-1.7312549939016604,0.021034991215096888,-0.5036466081048411,-0.5072935245448819,0.0036469164400407816,1.567156323318978,1.570726339989044,-0.0035700166700660674,-2.2866283413268222,-2.290151951902528,0.0035236105757059377,0.01209715192951553,0.012090209535798353,6.942393717176282e-06,-0.051999999999999484,-0.004198887710069035,-0.04780111228993045,-0.4000000000000003,0.051999999999999484,-0.0031184575137475985,0.05511845751374708,0.4000000000000003,0.051999999999999484,0.0008831190659068348,0.05111688093409265,0.4000000000000003,0.051999999999999484,-0.00010465570768072588,0.05210465570768021,0.4000000000000003,-0.051999999999999484,-0.0010600320125524131,-0.05093996798744707,-0.4000000000000003,0.04399999999999956,0.0005512376115413965,0.04344876238845816,-0.4000000000000003,0.0013884226872592587,0.0013884226872592587,0.0,0.010702316227698823,nan,0.00036480019481421687,0.7860251662684856,-1.4864948198800576e-05,nan,-0.0004183604534109783,-0.7095272279946686,0.0004077872075993749,nan,nan,-0.10036144699245177,-0.00035374847993620284,nan,0.0005400457021621622,-0.00033396208692671196,0.00047557522500142976,-0.00036480019481421004,0.00041836045341102774,0.0005811217343548641,0.0005550717531227528,6.499629978870216e-05,0.003,4.5333653660259285,0.30000000000000004,0.9047786842338512,-1174.739639932196,0,0,0.00819386404800814
14,0.13999999999999857,14,0.14,0.012107621831507357,0,riccati_dare,1,1,0.25256120786070824,0.0005794952223448801,0.9991838365030682,8.793034712225522e-05,0.0005495805092806097,0.5495805092806096,0.07248269048634493,4.152952252620609,1,0.7860252050984791,-0.7099350246408684,-0.10000770795111898,0.7860365486081932,-0.709481779536053,-0.10031831853678744,-0.9999995947153475,-0.0006366195422368857,-0.0006366197446765757,-0.9973853741604928,0.0588016129514198,-0.04200935282821356,0.5840394934360292,-0.6871392207779861,-0.11802054645949137,0.9997514291734776,0.02206312118932814,-0.0032084889087214546,6.440416585959418e-05,-0.6712321560792563,-0.719712662150389,0.048480506071132634,-2.5044956619410796,-2.474027204499566,-0.030468457441513497,-1.7096600026865636,-1.7312458592848372,0.02158585659827361,-0.5030866081048411,-0.5072946067643557,0.0042079986595146,1.5665963233189781,1.5707153755661007,-0.004119052247122612,-2.286148341326822,-2.29014625005302,0.003997908726197874,0.01211210742718573,0.012104629301297035,7.4781258886953e-06,-0.055999999999999446,-0.004485270292949704,-0.05151472970704974,-0.4000000000000003,0.055999999999999446,-0.003331140103681538,0.059331140103680985,0.4000000000000003,0.055999999999999446,0.0009433458948816552,0.05505665410511779,0.4000000000000003,0.055999999999999446,-0.00011173012221086057,0.05611173012221031,0.4000000000000003,-0.055999999999999446,-0.001132300976123998,-0.05486769902387545,-0.4000000000000003,0.04799999999999952,0.0005888471262798383,0.047411152873719685,0.4000000000000003,0.001495549767020143,0.001495549767020143,0.0,0.010712707976088545,nan,0.000352737340961959,0.7860091748895788,-1.603020890028617e-05,nan,-0.00045977285806322746,-0.7094868689659252,0.0004481556749432736,nan,nan,-0.10034837108003938,-0.00034066312892040707,nan,0.0005631623602364507,-0.00032283859133764366,0.00046493478210011077,-0.0003527373409619534,0.00045977285806321017,0.0005660292462968249,0.000579495222344863,3.0341072638585024e-05,0.003,4.5333653660259285,0.30000000000000004,0.9801769079200054,-1142.4064509229588,0,0,0.0028931806148956643
15,0.14999999999999847,15,0.15,0.012123546187144845,0,riccati_dare,1,1,0.2505149580538273,0.0005464556355796116,0.9991838365030682,9.338119562560779e-05,0.0005315327219219544,0.5315327219219544,0.06999318189353626,4.0103139171911195,1,0.7860092807492954,-0.7099350347786244,-0.1000077180888782,0.7860194693453669,-0.7094944993678062,-0.10030495836003786,-0.9999995947153475,-0.000636619542232262,-0.0006366197446764741,-0.9975626103455503,0.05704144943644855,-0.04018844966854193,0.5840941658097087,-0.6879840221306873,-0.11718197390500526,0.9997639013936237,0.021541839592689918,-0.002708052459170396,0.0008700971451293915,-0.6718321560792563,-0.7197588872631466,0.04792673118389035,-2.5038956619410797,-2.4740615351053044,-0.029834126835775354,-1.7090600026865637,-1.7312361372159384,0.022176134529374725,-0.5024866081048411,-0.507295757851242,0.004809149746400898,1.5659963233189782,1.5707037062819575,-0.004707382962979345,-2.2857083413268224,-2.2901401813252327,0.004431839998410236,0.012128135493030432,0.012120120963157557,8.014529872875376e-06,-0.05999999999999941,-0.004757053940957814,-0.05524294605904159,-0.4000000000000003,0.05999999999999941,-0.0035329763094348343,0.06353297630943425,0.4000000000000003,0.05999999999999941,0.0010004999436458032,0.058999500056353606,0.4000000000000003,0.05999999999999941,-0.00011841531539423129,0.060118415315393636,0.4000000000000003,-0.05999999999999941,-0.0012008724455656319,-0.058799127554433776,-0.4000000000000003,0.04399999999999956,0.0006245451263215573,0.043375454873678006,-0.4000000000000003,0.001602806584470249,0.001602806584470249,0.0,0.010725681745010698,nan,0.0003485789130995839,0.7859921445130906,-1.7136236204806643e-05,nan,-0.0004208402345297203,-0.709526794645277,0.00040824013334739284,nan,nan,-0.10034302514727181,-0.0003353070583936024,nan,0.0005285683309424949,-0.0003106179279196723,0.0004532377914674209,-0.00034857891309958585,0.00042084023452973235,0.0005494615480262254,0.0005464556355796221,4.990629310377987e-05,0.003,4.5333653660259285,0.30000000000000004,1.0555751316061597,-1106.0746077733027,0,0,0.006022398924179423
16,0.15999999999999837,16,0.16,0.01214056616117354,0,riccati_dare,1,1,0.10819316701963544,0.0005169703307822882,0.9991838365030682,9.85076689753171e-05,0.0005118899640623127,0.5118899640623127,0.06729361874070755,3.8556403420050045,1,0.7859922607821647,-0.7099350456138726,-0.10000772892412972,0.7860012712489249,-0.7095083742234047,-0.10029039776102679,-0.9999995947153475,-0.0006366195422322657,-0.0006366197446757543,-0.9977478134116046,0.055129049611876334,-0.038211107302108034,0.5841507698998214,-0.6888848291952776,-0.11628620656324487,0.9997760381272741,0.020979850147735252,-0.00217438546935167,0.0017296017289143656,-0.6724721560792563,-0.7198077359968617,0.0473355799176054,-2.5032556619410795,-2.474097814077077,-0.02915784786400266,-1.7084200026865637,-1.7312258634358009,0.022805860749237183,-0.5018466081048412,-0.5072969732915293,0.0054503651866881775,1.5653563233189782,1.5706913751389553,-0.005335051819977066,-2.2852283413268224,-2.290133767956239,0.0049054266294166204,0.012145232145918809,0.012136683421027925,8.548724890884013e-06,-0.06399999999999936,-0.005009264194167471,-0.05899073580583189,-0.3999999999999996,0.06399999999999936,-0.0037202707760402164,0.06772027077603958,0.3999999999999996,0.06399999999999936,0.001053534454632847,0.06294646554536651,0.3999999999999996,0.06399999999999936,-0.00012458158869727267,0.06412458158869663,0.3999999999999996,-0.06399999999999936,-0.001264487906818186,-0.06273551209318118,-0.3999999999999996,0.04799999999999952,0.0006576796957440234,0.047342320304255496,0.4000000000000003,0.0017096652888376953,0.0017096652888376953,0.0,0.010685870436744745,nan,0.00024333398316511376,0.7859739092972864,-1.8351484878276203e-05,nan,-0.00045612157978564075,-0.7094927171452247,0.0004423284686478901,nan,nan,-0.1002365488234252,-0.00022881989929547653,nan,0.0004983470652940751,-0.00029724687572854397,0.0004405288352864664,-0.0002433339831651104,0.0004561215797856176,0.0005314333070567097,0.0005169703307822662,5.6122488055788664e-05,0.003,4.5333653660259285,0.30000000000000004,1.130973355292314,-1065.8998168167295,0,0,0.004902521915083061
17,0.16999999999999826,17,0.17,0.012158678111629757,0,riccati_dare,1,1,0.2522781672887504,0.000532260826512597,0.9991838365030682,0.0001037914887683658,0.0004905799524780172,0.4905799524780172,0.06438672201985479,3.6890874284197226,1,0.785974148839049,-0.7099350571442942,-0.10000774045455499,0.7859819607368085,-0.7095234634457515,-0.10027457053409375,-0.9999995947153475,-0.0006366195422322696,-0.0006366197446749884,-0.997939110177506,0.05306538501487364,-0.03607765640047542,0.5842089730063489,-0.6898415767247079,-0.11533299647028007,0.9997875811280044,0.02037703400828417,-0.001607501002380915,0.0026429240939786856,-0.6731521560792563,-0.7198590002300204,0.04670684415076409,-2.5025756619410795,-2.4741358867924,-0.02843977514867957,-1.7077400026865637,-1.731215081748101,0.02347507906153723,-0.5011666081048411,-0.5072982475550998,0.00613163945025863,1.5646763233189782,1.5706784348396008,-0.006002111520622577,-2.2847083413268225,-2.290127037200186,0.0054186958733635215,0.012163398777690364,0.012154314887485747,9.083890204616626e-06,-0.06799999999999932,-0.005239624380406832,-0.0627603756195925,-0.4000000000000003,0.06799999999999932,-0.0038913316212988475,0.07189133162129817,0.4000000000000003,0.06799999999999932,0.0011019699944400955,0.06689803000555923,0.4000000000000003,0.06799999999999932,-0.00013016559985591587,0.06813016559985524,0.4000000000000003,-0.06799999999999932,-0.0013225695010081419,-0.06667743049899118,-0.4000000000000003,0.051999999999999484,0.0006879532657845321,0.05131204673421495,0.4000000000000003,0.001816663177155455,0.001816663177155455,0.0,0.010699788831776089,nan,0.00025145476080494104,0.7859546816032771,-1.946723577195275e-05,nan,-0.00046911841864118143,-0.7094809245222604,0.0004541326220337538,nan,nan,-0.10024353955773842,-0.0002357991031834289,nan,0.0005120709215782151,-0.00028267468877963577,0.00042666556776571217,-0.00025145476080493963,0.00046911841864122865,0.0005118090331300352,0.000532260826512638,5.2696569624635483e-05,0.003,4.5333653660259285,0.30000000000000004,1.2063715789784681,-1022.1760009592883,0,0,0.006186699763361536
18,0.17999999999999816,18,0.18,0.012177882014365541,0,riccati_dare,1,1,0.10948225017637014,0.0005753222798434455,0.9991838365030682,0.00010952430486491653,0.0004675686558337169,0.4675686558337169,0.061249612873847135,3.509344314481594,1,0.7859549449440962,-0.7099350693698739,-0.10000775268013865,0.7859615433475321,-0.7095398063632973,-0.10025744061461331,-0.9999995947153475,-0.0006366195422322737,-0.0006366197446741762,-0.9981360955816243,0.05083233620381024,-0.03376993179047694,0.5842684212939362,-0.6908541940163017,-0.11432208070356696,0.9997982550225576,0.019733265579986167,-0.001007412241656834,0.0036100698018278446,-0.6738721560792562,-0.7199124418903335,0.04604028581107733,-2.5018556619410797,-2.474175576373763,-0.027680085567316493,-1.7070200026865636,-1.7312038422622242,0.024183839575660615,-0.5004466081048412,-0.5072995742948453,0.006852966190004084,1.5639563233189782,1.5706649456807618,-0.0067086223617836005,-2.2841483413268224,-2.290120020229145,0.00597167890232253,0.01218263769856132,0.01217301745411506,9.620244446260223e-06,-0.07199999999999929,-0.0054439884999752134,-0.06655601150002408,-0.4000000000000003,0.07199999999999929,-0.0040430785009318735,0.07604307850093116,0.4000000000000003,0.07199999999999929,0.0011449338885472149,0.07085506611145208,0.4000000000000003,0.07199999999999929,-0.0001350565314050826,0.07213505653140437,0.4000000000000003,-0.07199999999999929,-0.0013740670324046923,-0.07062593296759459,-0.4000000000000003,0.055999999999999446,0.0007148230352099717,0.055285176964789476,0.4000000000000003,0.0019238920870955592,0.0019238920870955592,0.0,0.010722890994010527,nan,0.00028744325607493607,0.7859343666775723,-2.0578266523907374e-05,nan,-0.0004983694415002774,-0.7094530031856056,0.00048206618426838155,nan,nan,-0.10027817461081208,-0.000270421930673434,nan,0.0005531177918466859,-0.0002668351654876325,0.00041158864192858196,-0.00028744325607493233,0.0004983694415002388,0.0004905162746590847,0.0005753222798434101,8.919417341929035e-05,0.003,4.5333653660259285,0.30000000000000004,1.2817698026646225,-975.3346907369543,0,0,0.007618354227834435
19,0.18999999999999806,19,0.19,0.012198177869380893,0,riccati_dare,1,1,0.2563232909888029,0.0004357577799899518,0.9991838365030682,0.00011387381020849642,0.0004430503693958028,0.4430503693958028,0.05791947448565526,3.3185414396437007,1,0.7859346490973065,-0.7099350822906119,-0.10000776560088069,0.7859400392588759,-0.7095572877891752,-0.10023914384243378,-0.9999995947153475,-0.0006366195422322781,-0.000636619744673318,-0.9983344517273471,0.04845339847959431,-0.03131438439495537,0.5843187495483367,-0.6919146142931469,-0.113262837504854,0.9998071077150554,0.019088558947079576,-0.00040507228111219713,0.0046054528796350995,-0.6746321560792562,-0.7199677772764423,0.04533562119718615,-2.5010956619410796,-2.4742166720431937,-0.02687898989788584,-1.7062600026865635,-1.7311922046915633,0.024932202004999793,-0.4997666081048412,-0.5073009459470206,0.007534337842179384,1.563196323318978,1.5706509795159072,-0.007454656196929088,-2.2836283413268226,-2.2901127541896154,0.006484412862792777,0.012202951648857556,0.012192793642110665,1.0158006746890935e-05,-0.07599999999999925,-0.005617516677189027,-0.07038248332281022,-0.4000000000000003,0.07599999999999925,-0.004171915594318887,0.08017191559431813,0.4000000000000003,0.07599999999999925,0.0011814074411142367,0.07481859255888501,0.4000000000000003,0.06799999999999932,-0.000139125347702914,0.06813912534770224,-0.4000000000000003,-0.07599999999999925,-0.0014177546984348423,-0.0745822453015644,-0.4000000000000003,0.051999999999999484,0.0007376552938503707,0.05126234470614911,-0.4000000000000003,0.002031395029623725,0.002031395029623725,0.0,0.010750294252816685,nan,0.00022519469587409667,0.7859130231432396,-2.162595406685064e-05,nan,-0.0003730578933248087,-0.7095793820410433,0.00035570024956854684,nan,nan,-0.10021477400721324,-0.00020700840633254558,nan,0.00041211992153348804,-0.00024969224474439135,0.0003952587258061778,-0.00022519469587409146,0.00037305789332483635,0.0004675207775184075,0.0004357577799899728,3.306065431169379e-05,0.003,4.5333653660259285,0.30000000000000004,1.3571680263507768,-925.9386555134685,0,0,0.0007456987969568695
20,0.19999999999999796,20,0.2,0.012219565676675814,0,riccati_dare,1,1,0.10853012511506677,0.0004624267507681347,0.9991838365030682,0.0001184611351975918,0.00041700560535239573,0.4170056053523957,0.054395422209742784,3.116628117450444,1,0.7859132612986798,-0.7099350959065079,-0.10000777921678111,0.7859174563738182,-0.7095759439958068,-0.10021964233598696,-0.9999995947153475,-0.0006366195422322827,-0.0006366197446724135,-0.9985322996080968,0.04592523118534447,-0.028707486478944035,0.584359633399824,-0.6930227734407385,-0.11215506329996353,0.9998140502773224,0.018442826665078706,0.0001993887312220332,0.005629143522025674,-0.6754321560792562,-0.7200246714839503,0.04459251540469411,-2.5002956619410797,-2.4742589249810485,-0.02603673696003117,-1.7054600026865636,-1.7311802395267122,0.02572023684014857,-0.4991266081048412,-0.5073023535827593,0.008175745477918106,1.5623963233189782,1.5706366211667755,-0.00824029784779734,-2.2831483413268225,-2.2901052829323767,0.006956941605554157,0.012224343849320288,0.012213646427698082,1.0697421622206382e-05,-0.07999999999999921,-0.005754802963954113,-0.0742451970360451,-0.4000000000000003,0.07999999999999921,-0.004273826513250628,0.08427382651324984,0.4000000000000003,0.07999999999999921,0.001210252809519856,0.07878974719047935,0.4000000000000003,0.06399999999999936,-0.00014222792108419937,0.06414222792108357,-0.4000000000000003,-0.07999999999999921,-0.001452263326517205,-0.078547736673482,-0.4000000000000003,0.04799999999999952,0.0007557422127221824,0.04724425778727734,-0.4000000000000003,0.0021392200462731128,0.0021392200462731128,0.0,0.010782501664938889,nan,0.00021098172858912784,0.7858905129003928,-2.2748398286975835e-05,nan,-0.0004114914458740524,-0.7095422136635037,0.00039288224300426666,nan,nan,-0.10019928985211109,-0.00019151063532997503,nan,0.00043766456326412495,-0.00023138177926295374,0.00037779099339663077,-0.00021098172858912654,0.0004114914458740775,0.0004430164358875451,0.00046242675076815646,3.939394071020775e-05,0.003,4.5333653660259285,0.30000000000000004,1.432566250036931,-874.6698877490567,0,0,0.004027242482339368
21,0.20999999999999786,21,0.21,0.012242045436250302,0,riccati_dare,1,1,0.2501445831730962,0.00041394492494070494,0.9991838365030682,0.00012260040196108342,0.00038960093145135353,0.38960093145135355,0.05070061378630341,2.904931188677982,1,0.7858907815482159,-0.7099351102175622,-0.10000779352783991,0.7858938102663777,-0.709595590509437,-0.10019885917218407,-0.9999995947153475,-0.0006366195422322876,-0.0006366197446714629,-0.9987264382383257,0.04327333661951646,-0.02594069971303333,0.5843987724970082,-0.6941685860940833,-0.11099866383901949,0.9998191716812364,0.017796178055690982,0.0008314214450322519,0.006650467926205556,-0.6762721560792562,-0.7200827325882115,0.04381057650895537,-2.4994556619410795,-2.4743020440040793,-0.025153617937000217,-1.7046200026865637,-1.7311680292598741,0.026548026573310457,-0.49852660810484123,-0.5073037867529812,0.008777178648139927,1.561636323318978,1.5706219698967099,-0.00898564657773182,-2.2827083413268228,-2.2900976577741665,0.007389316447343752,0.012246818054193085,0.012235579293829891,1.1238760363194503e-05,-0.08399999999999917,-0.005849844042153144,-0.07815015595784602,-0.4000000000000003,0.08399999999999917,-0.004344351049141499,0.08834435104914067,0.4000000000000003,0.08399999999999917,0.001230206416847651,0.08276979358315152,0.4000000000000003,0.0599999999999994,-0.0001442041974365615,0.06014420419743596,-0.4000000000000003,-0.07599999999999925,-0.0014760724472687161,-0.07452392755273053,0.4000000000000003,0.04399999999999956,0.000768297746068606,0.043231702253930956,-0.4000000000000003,0.002247420487279682,0.002247420487279682,0.0,0.010820044100657018,nan,0.00022969135891750018,0.7858670287030306,-2.3752845185298632e-05,nan,-0.00034437229929655777,-0.7096101715424782,0.00032493867508398555,nan,nan,-0.10021686561861527,-0.00020907209077536404,nan,0.00038711817234652615,-0.00021186589249928467,0.0003591491672543669,-0.00022969135891749842,0.00034437229929651895,0.00041698354972831203,0.0004139449249406717,2.3153899880377364e-05,0.003,4.5333653660259285,0.30000000000000004,1.5079644737230853,-822.3123150269017,0,0,0.0020732856783316467
